timestamp,appliance,vrms,irms,power_watts,power_factor,fault_status
2026-08-22 18:19:40,Ceiling Fan,228.34,0.336,72.8,0.95,Healthy
2026-08-22 18:20:40,Water Heater,228.85,8.74,2000.1,1.0,Healthy
2026-08-22 18:20:40,Hair Dryer,231.32,7.822,1809.33,1.0,Healthy
2026-08-22 18:21:40,Microwave Oven,230.27,5.593,1223.48,0.95,Healthy
2026-08-22 18:21:40,Washing Machine,229.79,2.311,424.87,0.8,Healthy
2026-08-22 18:22:40,1.5 Ton AC,228.76,7.849,1526.27,0.85,Healthy
2026-08-22 18:22:40,Refrigerator,231.23,1.2,235.86,0.85,Healthy
2026-08-22 18:22:40,Water Pump,227.24,4.505,716.52,0.7,Healthy
2026-08-22 18:23:40,LED TV,227.0,0.448,99.68,0.98,Healthy
2026-08-22 18:23:40,Ceiling Fan,232.23,0.339,74.71,0.95,Healthy
2026-08-22 18:23:40,Gaming PC,227.55,1.669,375.94,0.99,Healthy
2026-08-22 18:24:40,Hair Dryer,225.18,8.013,1804.26,1.0,Healthy
2026-08-22 18:25:40,Water Heater,230.75,8.682,2003.26,1.0,Healthy
2026-08-22 18:25:40,Gaming PC,232.01,2.192,503.43,0.99,Healthy
2026-08-22 18:26:40,Washing Machine,229.77,2.638,484.95,0.8,Healthy
2026-08-22 18:27:40,Gaming PC,230.69,1.936,442.2,0.99,Healthy
2026-08-22 18:28:40,Water Pump,230.55,5.05,814.92,0.7,Healthy
2026-08-22 18:29:40,Refrigerator,230.72,1.221,239.47,0.85,Healthy
2026-08-22 18:29:40,Water Pump,230.53,4.405,710.91,0.7,Healthy
2026-08-22 18:30:40,Water Pump,228.57,5.074,811.84,0.7,Healthy
2026-08-22 18:30:40,LED TV,230.11,0.446,100.62,0.98,Healthy
2026-08-22 18:31:40,Refrigerator,231.83,1.345,264.98,0.85,Healthy
2026-08-22 18:31:40,Ceiling Fan,227.35,0.34,73.36,0.95,Healthy
2026-08-22 18:32:40,Hair Dryer,230.4,7.9,1820.14,1.0,Healthy
2026-08-22 18:33:40,Ceiling Fan,230.39,0.337,73.69,0.95,Healthy
2026-08-22 18:34:40,Water Heater,234.56,8.527,2000.21,1.0,Healthy
2026-08-22 18:34:40,Mixer Grinder,228.5,4.812,824.62,0.75,Healthy
2026-08-22 18:34:40,Microwave Oven,227.21,5.702,1230.8,0.95,Healthy
2026-08-22 18:35:40,Washing Machine,228.47,2.8,511.69,0.8,Healthy
2026-08-22 18:35:40,Mixer Grinder,227.11,4.947,842.68,0.75,Healthy
2026-08-22 18:36:40,1.5 Ton AC,231.71,7.844,1544.86,0.85,Healthy
2026-08-22 18:36:40,Mixer Grinder,229.76,4.253,732.86,0.75,Healthy
2026-08-22 18:37:40,Mixer Grinder,229.48,4.121,709.26,0.75,Healthy
2026-08-22 18:37:40,Ceiling Fan,229.46,0.339,73.85,0.95,Healthy
2026-08-22 18:37:40,Microwave Oven,229.49,5.465,1191.41,0.95,Healthy
2026-08-22 18:38:40,EV Charger,226.6,14.684,3294.04,0.99,Healthy
2026-08-22 18:38:40,Refrigerator,232.3,1.3,256.78,0.85,Healthy
2026-08-22 18:38:40,Ceiling Fan,228.55,0.343,74.51,0.95,Healthy
2026-08-22 18:39:40,1.5 Ton AC,228.82,7.859,1528.63,0.85,Healthy
2026-08-22 18:39:40,Gaming PC,229.35,2.283,518.35,0.99,Healthy
2026-08-22 18:39:40,Hair Dryer,230.77,7.816,1803.76,1.0,Healthy
2026-08-22 18:40:40,Washing Machine,230.13,2.84,522.83,0.8,Healthy
2026-08-22 18:40:40,LED TV,228.48,0.448,100.31,0.98,Overvoltage Sag
2026-08-22 18:41:40,Microwave Oven,230.55,5.391,1180.68,0.95,Healthy
2026-08-22 18:41:40,Ceiling Fan,230.49,0.352,76.99,0.95,Healthy
2026-08-22 18:42:40,Washing Machine,228.62,3.38,618.09,0.8,Healthy
2026-08-22 18:42:40,1.5 Ton AC,227.63,8.415,1628.22,0.85,Healthy
2026-08-22 18:42:40,Water Pump,227.63,4.317,687.81,0.7,Healthy
2026-08-22 18:43:40,EV Charger,232.8,14.358,3309.08,0.99,Healthy
2026-08-22 18:43:40,Water Heater,228.74,8.722,1995.06,1.0,Healthy
2026-08-22 18:43:40,Iron Box,230.76,4.337,1000.72,1.0,Healthy
2026-08-22 18:44:40,LED TV,228.25,0.448,100.2,0.98,Healthy
2026-08-22 18:45:40,Water Pump,229.17,4.108,659.0,0.7,Healthy
2026-08-22 18:45:40,Mixer Grinder,228.87,4.108,705.14,0.75,Healthy
2026-08-22 18:46:40,Water Pump,232.24,4.67,759.24,0.7,Healthy
2026-08-22 18:46:40,1.5 Ton AC,230.55,7.864,1541.1,0.85,Healthy
2026-08-22 18:46:40,Iron Box,230.53,4.322,996.45,1.0,Healthy
2026-08-22 18:47:40,LED TV,229.12,0.446,100.07,0.98,Healthy
2026-08-22 18:47:40,Iron Box,227.32,4.375,994.41,1.0,Healthy
2026-08-22 18:47:40,Microwave Oven,232.09,5.446,1200.75,0.95,Healthy
2026-08-22 18:48:40,1.5 Ton AC,232.82,7.456,1475.55,0.85,Healthy
2026-08-22 18:48:40,Refrigerator,228.58,1.364,265.04,0.85,Healthy
2026-08-22 18:48:40,Iron Box,226.96,4.435,1006.63,1.0,Healthy
2026-08-22 18:49:40,Washing Machine,233.56,2.785,520.37,0.8,Healthy
2026-08-22 18:49:40,Water Heater,232.22,8.62,2001.7,1.0,Healthy
2026-08-22 18:50:40,LED TV,228.0,0.444,99.18,0.98,Healthy
2026-08-22 18:50:40,Hair Dryer,229.72,7.846,1802.33,1.0,Healthy
2026-08-22 18:50:40,Washing Machine,229.98,2.669,491.0,0.8,Healthy
2026-08-22 18:51:40,Iron Box,227.12,4.432,1006.52,1.0,Healthy
2026-08-22 18:51:40,Water Pump,230.54,4.609,743.82,0.7,Healthy
2026-08-22 18:52:40,Refrigerator,228.07,1.364,264.33,0.85,Healthy
2026-08-22 18:53:40,Refrigerator,228.74,1.277,248.34,0.85,Healthy
2026-08-22 18:53:40,Microwave Oven,228.84,5.662,1230.87,0.95,Healthy
2026-08-22 18:53:40,Hair Dryer,231.51,7.829,1812.41,1.0,Healthy
2026-08-22 18:54:40,Hair Dryer,228.26,7.852,1792.29,1.0,Healthy
2026-08-22 18:55:40,Refrigerator,228.07,1.314,254.69,0.85,Healthy
2026-08-22 18:55:40,Water Heater,230.89,8.642,1995.24,1.0,Healthy
2026-08-22 18:56:40,LED TV,226.13,0.456,101.09,0.98,Healthy
2026-08-22 18:56:40,Gaming PC,228.39,2.025,457.92,0.99,Healthy
2026-08-22 18:57:40,1.5 Ton AC,233.26,7.459,1478.82,0.85,Healthy
2026-08-22 18:57:40,EV Charger,229.35,14.506,3293.74,0.99,Healthy
2026-08-22 18:57:40,Gaming PC,231.2,1.857,425.06,0.99,Healthy
2026-08-22 18:58:40,EV Charger,231.47,14.42,3304.35,0.99,Healthy
2026-08-22 18:58:40,LED TV,227.26,0.445,99.17,0.98,Healthy
2026-08-22 18:58:40,Iron Box,227.94,4.386,999.74,1.0,Healthy
2026-08-22 18:59:40,Refrigerator,226.84,1.288,248.44,0.85,Healthy
2026-08-22 19:00:40,Washing Machine,228.37,2.266,413.96,0.8,Healthy
2026-08-22 19:01:40,1.5 Ton AC,230.52,7.86,1540.0,0.85,Healthy
2026-08-22 19:02:40,Microwave Oven,230.81,5.576,1222.59,0.95,Healthy
2026-08-22 19:02:40,Hair Dryer,228.37,7.956,1816.86,1.0,Healthy
2026-08-22 19:03:40,EV Charger,229.72,14.512,3300.32,0.99,Healthy
2026-08-22 19:03:40,Water Heater,230.32,8.708,2005.74,1.0,Healthy
2026-08-22 19:03:40,Iron Box,232.82,4.29,998.79,1.0,Healthy
2026-08-22 19:04:40,1.5 Ton AC,229.32,8.018,1562.83,0.85,Healthy
2026-08-22 19:05:40,Mixer Grinder,227.8,3.527,602.6,0.75,Healthy
2026-08-22 19:06:40,Hair Dryer,231.71,7.737,1792.8,1.0,Healthy
2026-08-22 19:06:40,Refrigerator,229.46,1.134,221.16,0.85,Healthy
2026-08-22 19:07:40,Washing Machine,229.15,2.929,536.94,0.8,Healthy
2026-08-22 19:07:40,Mixer Grinder,230.94,4.052,701.77,0.75,Healthy
2026-08-22 19:08:40,Hair Dryer,230.56,7.767,1790.79,1.0,Healthy
2026-08-22 19:08:40,Gaming PC,230.49,2.065,471.09,0.99,Healthy
2026-08-22 19:08:40,1.5 Ton AC,227.34,7.632,1474.86,0.85,Healthy
2026-08-22 19:09:40,1.5 Ton AC,230.72,7.865,1542.4,0.85,Healthy
2026-08-22 19:09:40,Microwave Oven,225.97,5.596,1201.2,0.95,Healthy
2026-08-22 19:10:40,1.5 Ton AC,228.97,7.925,1542.36,0.85,Healthy
2026-08-22 19:11:40,Hair Dryer,232.77,7.802,1816.16,1.0,Healthy
2026-08-22 19:11:40,Water Heater,227.3,8.809,2002.32,1.0,Healthy
2026-08-22 19:11:40,Gaming PC,229.73,2.107,479.12,0.99,Healthy
2026-08-22 19:12:40,Gaming PC,231.27,2.066,473.08,0.99,Healthy
2026-08-22 19:12:40,Iron Box,229.8,4.362,1002.4,1.0,Healthy
2026-08-22 19:12:40,Hair Dryer,229.97,7.883,1812.79,1.0,Healthy
2026-08-22 19:13:40,Washing Machine,226.72,2.849,516.67,0.8,Healthy
2026-08-22 19:13:40,Refrigerator,226.03,1.231,236.59,0.85,Healthy
2026-08-22 19:14:40,Iron Box,231.32,4.31,996.91,1.0,Healthy
2026-08-22 19:15:40,EV Charger,228.45,14.641,3311.36,0.99,Healthy
2026-08-22 19:15:40,Iron Box,228.26,4.37,997.44,1.0,Healthy
2026-08-22 19:16:40,Mixer Grinder,229.47,3.787,651.81,0.75,Healthy
2026-08-22 19:16:40,1.5 Ton AC,230.57,7.73,1514.92,0.85,Healthy
2026-08-22 19:16:40,LED TV,229.54,0.45,101.28,0.98,Healthy
2026-08-22 19:17:40,Mixer Grinder,228.11,4.518,772.88,0.75,Healthy
2026-08-22 19:18:40,Washing Machine,230.2,3.017,555.61,0.8,Healthy
2026-08-22 19:18:40,Gaming PC,230.33,2.183,497.7,0.99,Healthy
2026-08-22 19:18:40,Microwave Oven,229.67,5.633,1229.07,0.95,Healthy
2026-08-22 19:19:40,Gaming PC,231.43,1.797,411.7,0.99,Healthy
2026-08-22 19:19:40,Water Pump,229.79,4.982,801.31,0.7,Healthy
2026-08-22 19:19:40,EV Charger,232.11,14.379,3303.97,0.99,Healthy
2026-08-22 19:20:40,Refrigerator,226.21,1.22,234.55,0.85,Healthy
2026-08-22 19:20:40,Iron Box,228.4,4.372,998.56,1.0,Healthy
2026-08-22 19:21:40,Iron Box,228.58,4.383,1001.77,1.0,Healthy
2026-08-22 19:22:40,Mixer Grinder,226.65,4.246,721.86,0.75,Healthy
2026-08-22 19:22:40,Microwave Oven,232.1,5.377,1185.62,0.95,Healthy
2026-08-22 19:23:40,1.5 Ton AC,228.9,7.084,1378.36,0.85,Healthy
2026-08-22 19:23:40,Hair Dryer,229.33,7.793,1787.15,1.0,Healthy
2026-08-22 19:23:40,Water Heater,230.78,8.704,2008.62,1.0,Healthy
2026-08-22 19:24:40,Iron Box,230.23,4.349,1001.3,1.0,Healthy
2026-08-22 19:24:40,Refrigerator,228.65,1.303,253.19,0.85,Healthy
2026-08-22 19:25:40,Ceiling Fan,229.59,0.331,72.29,0.95,Healthy
2026-08-22 19:26:40,Hair Dryer,230.71,7.793,1797.87,1.0,Healthy
2026-08-22 19:27:40,Gaming PC,232.97,1.961,452.19,0.99,Healthy
2026-08-22 19:27:40,Refrigerator,228.59,1.293,251.29,0.85,Healthy
2026-08-22 19:28:40,Hair Dryer,229.68,7.83,1798.47,1.0,Healthy
2026-08-22 19:28:40,Water Pump,227.74,5.207,830.1,0.7,Healthy
2026-08-22 19:29:40,Water Pump,230.6,5.128,827.76,0.7,Healthy
2026-08-22 19:29:40,Washing Machine,227.9,2.75,501.39,0.8,Healthy
2026-08-22 19:30:40,Water Pump,228.34,4.601,735.48,0.7,Healthy
2026-08-22 19:30:40,1.5 Ton AC,230.78,9.245,1813.54,0.85,Healthy
2026-08-22 19:30:40,Water Heater,230.27,8.695,2002.21,1.0,Healthy
2026-08-22 19:31:40,Microwave Oven,228.75,5.535,1202.74,0.95,Healthy
2026-08-22 19:32:40,1.5 Ton AC,229.81,7.455,1456.18,0.85,Healthy
2026-08-22 19:32:40,Gaming PC,229.1,1.901,431.09,0.99,Healthy
2026-08-22 19:33:40,LED TV,229.2,0.443,99.54,0.98,Healthy
2026-08-22 19:33:40,EV Charger,231.4,14.402,3299.31,0.99,Healthy
2026-08-22 19:33:40,Microwave Oven,229.72,5.577,1216.99,0.95,Healthy
2026-08-22 19:34:40,LED TV,230.65,0.447,101.05,0.98,Healthy
2026-08-22 19:34:40,Water Heater,229.31,8.709,1996.93,1.0,Healthy
2026-08-22 19:35:40,LED TV,231.42,0.441,100.02,0.98,Healthy
2026-08-22 19:35:40,EV Charger,229.71,14.435,3282.64,0.99,Healthy
2026-08-22 19:35:40,Washing Machine,231.27,2.645,489.31,0.8,Healthy
2026-08-22 19:36:40,Mixer Grinder,230.38,5.423,936.98,0.75,Healthy
2026-08-22 19:36:40,LED TV,232.38,0.441,100.5,0.98,Healthy
2026-08-22 19:36:40,EV Charger,229.1,14.55,3300.08,0.99,Healthy
2026-08-22 19:37:40,Hair Dryer,227.68,7.829,1782.6,1.0,Healthy
2026-08-22 19:38:40,Mixer Grinder,229.36,4.506,775.19,0.75,Healthy
2026-08-22 19:39:40,Water Pump,230.98,5.488,887.35,0.7,Healthy
2026-08-22 19:39:40,1.5 Ton AC,231.67,7.563,1489.38,0.85,Healthy
2026-08-22 19:39:40,Iron Box,229.03,4.344,994.9,1.0,Healthy
2026-08-22 19:40:40,Mixer Grinder,228.01,4.15,709.75,0.75,Healthy
2026-08-22 19:40:40,Microwave Oven,231.98,5.426,1195.77,0.95,Healthy
2026-08-22 19:41:40,EV Charger,228.8,14.568,3299.8,0.99,Healthy
2026-08-22 19:42:40,Hair Dryer,229.78,7.864,1806.97,1.0,Healthy
2026-08-22 19:42:40,Ceiling Fan,227.07,0.343,73.99,0.95,Healthy
2026-08-22 19:42:40,EV Charger,233.0,14.274,3292.57,0.99,Healthy
2026-08-22 19:43:40,Washing Machine,228.86,2.86,523.59,0.8,Healthy
2026-08-22 19:44:40,1.5 Ton AC,231.25,7.46,1466.3,0.85,Healthy
2026-08-22 19:44:40,Mixer Grinder,230.07,3.731,643.77,0.75,Healthy
2026-08-22 19:44:40,Refrigerator,232.31,1.26,248.72,0.85,Healthy
2026-08-22 19:45:40,Hair Dryer,230.64,7.739,1784.83,1.0,Healthy
2026-08-22 19:45:40,1.5 Ton AC,227.18,7.669,1480.91,0.85,Healthy
2026-08-22 19:46:40,Hair Dryer,230.51,7.801,1798.17,1.0,Healthy
2026-08-22 19:46:40,Washing Machine,230.97,2.771,512.02,0.8,Healthy
2026-08-22 19:47:40,Microwave Oven,229.16,5.663,1232.83,0.95,Healthy
2026-08-22 19:47:40,Washing Machine,231.49,3.144,582.31,0.8,Healthy
2026-08-22 19:47:40,Water Heater,230.34,8.695,2002.74,1.0,Healthy
2026-08-22 19:48:40,1.5 Ton AC,230.34,7.124,1394.82,0.85,Healthy
2026-08-22 19:48:40,Microwave Oven,231.63,5.45,1199.19,0.95,Healthy
2026-08-22 19:49:40,Gaming PC,228.26,2.028,458.36,0.99,Healthy
2026-08-22 19:50:40,Gaming PC,230.69,1.959,447.29,0.99,Healthy
2026-08-22 19:50:40,Microwave Oven,228.66,5.378,1168.31,0.95,Healthy
2026-08-22 19:50:40,Ceiling Fan,229.75,0.345,75.29,0.95,Healthy
2026-08-22 19:51:40,EV Charger,229.97,14.484,3297.52,0.99,Healthy
2026-08-22 19:51:40,Hair Dryer,232.76,7.83,1822.57,1.0,Healthy
2026-08-22 19:51:40,Washing Machine,228.9,2.692,493.05,0.8,Healthy
2026-08-22 19:52:40,Hair Dryer,231.55,7.77,1799.28,1.0,Healthy
2026-08-22 19:52:40,LED TV,230.49,0.444,100.27,0.98,Healthy
2026-08-22 19:53:40,Gaming PC,232.28,1.923,442.15,0.99,Healthy
2026-08-22 19:53:40,Ceiling Fan,228.2,0.347,75.16,0.95,Healthy
2026-08-22 19:53:40,Refrigerator,229.85,1.306,255.2,0.85,Healthy
2026-08-22 19:54:40,EV Charger,230.76,14.467,3305.14,0.99,Healthy
2026-08-22 19:54:40,LED TV,229.96,0.446,100.41,0.98,Healthy
2026-08-22 19:55:40,Washing Machine,227.5,2.986,543.49,0.8,Healthy
2026-08-22 19:55:40,Gaming PC,229.13,1.867,423.5,0.99,Healthy
2026-08-22 19:55:40,Mixer Grinder,232.72,4.584,800.12,0.75,Healthy
2026-08-22 19:56:40,Iron Box,232.42,4.31,1001.72,1.0,Healthy
2026-08-22 19:56:40,Refrigerator,222.85,1.332,252.34,0.85,Healthy
2026-08-22 19:57:40,Iron Box,230.43,4.343,1000.79,1.0,Healthy
2026-08-22 19:57:40,Microwave Oven,227.05,5.536,1194.1,0.95,Healthy
2026-08-22 19:57:40,Water Pump,232.66,4.453,725.15,0.7,Healthy
2026-08-22 19:58:40,Hair Dryer,230.26,7.796,1795.04,1.0,Healthy
2026-08-22 19:59:40,Iron Box,228.07,4.392,1001.56,1.0,Healthy
2026-08-22 20:00:40,Mixer Grinder,232.88,4.829,843.4,0.75,Healthy
2026-08-22 20:00:40,Microwave Oven,232.21,5.411,1193.73,0.95,Healthy
2026-08-22 20:00:40,Water Heater,230.65,8.675,2001.0,1.0,Healthy
2026-08-22 20:01:40,Hair Dryer,232.6,7.705,1792.26,1.0,Healthy
2026-08-22 20:02:40,Ceiling Fan,230.89,0.346,75.97,0.95,Healthy
2026-08-22 20:02:40,Mixer Grinder,227.48,4.266,727.76,0.75,Healthy
2026-08-22 20:03:40,Gaming PC,228.42,2.063,466.61,0.99,Healthy
2026-08-22 20:03:40,EV Charger,230.38,14.46,3298.0,0.99,Healthy
2026-08-22 20:04:40,Gaming PC,232.24,2.003,460.53,0.99,Healthy
2026-08-22 20:04:40,Iron Box,232.01,4.301,997.93,1.0,Healthy
2026-08-22 20:04:40,Ceiling Fan,232.59,0.361,79.85,0.95,Healthy
2026-08-22 20:05:40,1.5 Ton AC,231.79,7.803,1537.31,0.85,Healthy
2026-08-22 20:05:40,LED TV,229.12,0.439,98.56,0.98,Healthy
2026-08-22 20:06:40,Water Heater,231.21,8.625,1994.23,1.0,Healthy
2026-08-22 20:06:40,Mixer Grinder,233.13,3.771,659.4,0.75,Healthy
2026-08-22 20:07:40,Ceiling Fan,230.6,0.339,74.29,0.95,Healthy
2026-08-22 20:07:40,Microwave Oven,231.19,5.341,1172.99,0.95,Healthy
2026-08-22 20:08:40,Ceiling Fan,227.49,0.351,75.78,0.95,Healthy
2026-08-22 20:09:40,LED TV,232.65,0.434,99.0,0.98,Healthy
2026-08-22 20:09:40,Gaming PC,230.1,2.023,460.78,0.99,Healthy
2026-08-22 20:10:40,Water Heater,233.6,8.587,2005.83,1.0,Healthy
2026-08-22 20:10:40,1.5 Ton AC,226.81,9.279,1788.92,0.85,Healthy
2026-08-22 20:10:40,Mixer Grinder,229.58,4.437,764.04,0.75,Healthy
2026-08-22 20:11:40,Ceiling Fan,225.26,0.356,76.1,0.95,Healthy
2026-08-22 20:11:40,1.5 Ton AC,229.23,7.807,1521.05,0.85,Healthy
2026-08-22 20:11:40,Iron Box,226.65,4.449,1008.28,1.0,Healthy
2026-08-22 20:12:40,Gaming PC,232.99,2.233,514.97,0.99,Healthy
2026-08-22 20:12:40,Microwave Oven,229.26,5.418,1180.02,0.95,Healthy
2026-08-22 20:13:40,1.5 Ton AC,230.97,6.959,1366.16,0.85,Healthy
2026-08-22 20:13:40,Washing Machine,231.28,2.468,456.63,0.8,Healthy
2026-08-22 20:13:40,Mixer Grinder,233.2,3.551,621.11,0.75,Healthy
2026-08-22 20:14:40,Hair Dryer,229.32,7.844,1798.77,1.0,Healthy
2026-08-22 20:14:40,Refrigerator,227.8,1.405,272.03,0.85,Healthy
2026-08-22 20:15:40,1.5 Ton AC,227.57,7.167,1386.26,0.85,Healthy
2026-08-22 20:15:40,Water Heater,229.28,8.717,1998.72,1.0,Healthy
2026-08-22 20:15:40,Iron Box,232.47,4.303,1000.2,1.0,Healthy
2026-08-22 20:16:40,Iron Box,230.75,4.353,1004.46,1.0,Healthy
2026-08-22 20:17:40,Gaming PC,228.21,2.035,459.8,0.99,Healthy
2026-08-22 20:17:40,LED TV,230.66,0.45,101.7,0.98,Healthy
2026-08-22 20:18:40,LED TV,229.92,0.451,101.57,0.98,Healthy
2026-08-22 20:19:40,Ceiling Fan,231.82,0.36,79.36,0.95,Healthy
2026-08-22 20:20:40,Hair Dryer,229.08,7.859,1800.32,1.0,Healthy
2026-08-22 20:20:40,Ceiling Fan,229.19,0.35,76.21,0.95,Healthy
2026-08-22 20:20:40,Gaming PC,233.75,2.068,478.56,0.99,Healthy
2026-08-22 20:21:40,1.5 Ton AC,230.03,8.441,1650.33,0.85,Healthy
2026-08-22 20:21:40,Water Heater,231.32,8.692,2010.74,1.0,Healthy
2026-08-22 20:22:40,LED TV,232.21,0.435,98.97,0.98,Healthy
2026-08-22 20:22:40,1.5 Ton AC,227.91,8.593,1664.59,0.85,Healthy
2026-08-22 20:22:40,EV Charger,231.29,14.43,3304.2,0.99,Healthy
2026-08-22 20:23:40,Hair Dryer,227.02,7.89,1791.19,1.0,Healthy
2026-08-22 20:23:40,Water Pump,226.57,3.809,604.02,0.7,Healthy
2026-08-22 20:23:40,1.5 Ton AC,231.11,7.558,1484.71,0.85,Healthy
2026-08-22 20:24:40,Ceiling Fan,231.75,0.336,74.08,0.95,Healthy
2026-08-22 20:24:40,Washing Machine,232.35,2.874,534.16,0.8,Healthy
2026-08-22 20:24:40,EV Charger,229.85,14.472,3293.23,0.99,Healthy
2026-08-22 20:25:40,Water Pump,230.86,4.249,686.59,0.7,Healthy
2026-08-22 20:25:40,Washing Machine,227.32,2.394,435.28,0.8,Healthy
2026-08-22 20:25:40,Ceiling Fan,231.62,0.339,74.64,0.95,Healthy
2026-08-22 20:26:40,Washing Machine,228.56,2.535,463.47,0.8,Healthy
2026-08-22 20:26:40,Water Pump,230.94,4.229,683.62,0.7,Healthy
2026-08-22 20:26:40,Ceiling Fan,229.87,0.348,75.91,0.95,Healthy
2026-08-22 20:27:40,Water Heater,225.44,8.884,2002.85,1.0,Healthy
2026-08-22 20:28:40,LED TV,230.96,0.438,99.16,0.98,Healthy
2026-08-22 20:29:40,Ceiling Fan,230.32,0.333,72.9,0.95,Healthy
2026-08-22 20:30:40,Iron Box,230.0,4.321,993.88,1.0,Healthy
2026-08-22 20:30:40,Water Pump,227.46,4.822,767.83,0.7,Healthy
2026-08-22 20:30:40,EV Charger,228.66,14.599,3304.87,0.99,Healthy
2026-08-22 20:31:40,Water Pump,228.13,4.587,732.53,0.7,Healthy
2026-08-22 20:31:40,Hair Dryer,230.04,7.815,1797.81,1.0,Healthy
2026-08-22 20:31:40,Gaming PC,233.16,1.849,426.71,0.99,Healthy
2026-08-22 20:32:40,Gaming PC,231.71,2.088,479.08,0.99,Healthy
2026-08-22 20:33:40,Washing Machine,230.61,2.642,487.38,0.8,Healthy
2026-08-22 20:33:40,Gaming PC,227.44,1.828,411.7,0.99,Healthy
2026-08-22 20:33:40,Water Pump,229.61,3.779,607.46,0.7,Healthy
2026-08-22 20:34:40,Gaming PC,226.32,1.921,430.48,0.99,Healthy
2026-08-22 20:34:40,Microwave Oven,228.48,5.472,1187.74,0.95,Healthy
2026-08-22 20:34:40,Washing Machine,228.18,3.005,548.46,0.8,Healthy
2026-08-22 20:35:40,1.5 Ton AC,227.81,7.26,1405.92,0.85,Healthy
2026-08-22 20:35:40,Gaming PC,228.02,1.955,441.3,0.99,Healthy
2026-08-22 20:36:40,EV Charger,231.74,14.326,3286.7,0.99,Healthy
2026-08-22 20:36:40,1.5 Ton AC,230.55,7.961,1560.13,0.85,Healthy
2026-08-22 20:36:40,Microwave Oven,230.75,5.489,1203.21,0.95,Healthy
2026-08-22 20:37:40,Ceiling Fan,231.37,0.332,72.99,0.95,Healthy
2026-08-22 20:37:40,Mixer Grinder,232.81,4.679,817.04,0.75,Healthy
2026-08-22 20:37:40,Hair Dryer,228.57,7.903,1806.41,1.0,Healthy
2026-08-22 20:38:40,Microwave Oven,230.09,5.498,1201.77,0.95,Healthy
2026-08-22 20:38:40,Washing Machine,227.89,2.841,517.9,0.8,Healthy
2026-08-22 20:38:40,Iron Box,229.28,4.348,996.82,1.0,Healthy
2026-08-22 20:39:40,Gaming PC,229.96,2.001,455.49,0.99,Healthy
2026-08-22 20:40:40,Refrigerator,228.39,1.406,272.85,0.85,Healthy
2026-08-22 20:40:40,Gaming PC,228.83,2.012,455.77,0.99,Healthy
2026-08-22 20:40:40,Ceiling Fan,230.85,0.344,75.5,0.95,Healthy
2026-08-22 20:41:40,1.5 Ton AC,230.52,7.554,1480.2,0.85,Healthy
2026-08-22 20:41:40,Washing Machine,230.28,2.55,469.83,0.8,Healthy
2026-08-22 20:42:40,EV Charger,226.82,14.716,3304.58,0.99,Healthy
2026-08-22 20:43:40,Iron Box,231.29,4.309,996.74,1.0,Healthy
2026-08-22 20:43:40,Ceiling Fan,230.04,0.327,71.43,0.95,Healthy
2026-08-22 20:44:40,Water Pump,228.53,5.179,828.48,0.7,Healthy
2026-08-22 20:45:40,Water Heater,229.53,8.686,1993.69,1.0,Healthy
2026-08-22 20:45:40,Hair Dryer,230.89,7.827,1807.3,1.0,Healthy
2026-08-22 20:46:40,Refrigerator,232.9,1.159,229.37,0.85,Healthy
2026-08-22 20:46:40,Iron Box,231.33,4.325,1000.47,1.0,Healthy
2026-08-22 20:46:40,1.5 Ton AC,227.22,7.785,1503.61,0.85,Healthy
2026-08-22 20:47:40,Refrigerator,227.85,1.198,231.96,0.85,Healthy
2026-08-22 20:47:40,EV Charger,233.05,14.307,3300.94,0.99,Healthy
2026-08-22 20:48:40,EV Charger,230.27,14.458,3295.97,0.99,Healthy
2026-08-22 20:48:40,Hair Dryer,227.88,7.849,1788.66,1.0,Healthy
2026-08-22 20:49:40,LED TV,227.37,0.445,99.12,0.98,Healthy
2026-08-22 20:49:40,Refrigerator,230.65,1.183,231.9,0.85,Healthy
2026-08-22 20:50:40,EV Charger,232.9,14.306,3298.59,0.99,Healthy
2026-08-22 20:50:40,Microwave Oven,229.91,5.432,1186.48,0.95,Healthy
2026-08-22 20:50:40,Water Heater,230.1,8.672,1995.42,1.0,Healthy
2026-08-22 20:51:40,Ceiling Fan,232.53,0.337,74.41,0.95,Healthy
2026-08-22 20:52:40,LED TV,231.82,0.452,102.6,0.98,Healthy
2026-08-22 20:52:40,Water Heater,230.07,8.685,1998.18,1.0,Healthy
2026-08-22 20:52:40,Water Pump,229.89,5.108,821.98,0.7,Healthy
2026-08-22 20:53:40,Hair Dryer,235.64,7.588,1788.01,1.0,Healthy
2026-08-22 20:54:40,Water Heater,230.15,8.66,1993.17,1.0,Healthy
2026-08-22 20:54:40,Mixer Grinder,232.07,3.503,609.75,0.75,Healthy
2026-08-22 20:54:40,Ceiling Fan,227.41,0.347,74.93,0.95,Healthy
2026-08-22 20:55:40,EV Charger,229.35,14.542,3301.87,0.99,Healthy
2026-08-22 20:55:40,Hair Dryer,228.09,7.969,1817.68,1.0,Healthy
2026-08-22 20:55:40,Microwave Oven,229.86,5.466,1193.62,0.95,Healthy
2026-08-22 20:56:40,Refrigerator,230.47,1.23,241.02,0.85,Healthy
2026-08-22 20:56:40,Mixer Grinder,232.11,3.994,695.34,0.75,Healthy
